persona_id,persona_name,age,occupation,residence,income_band,user_id,transaction_id,source,direction,transaction_type,payment_method,transaction_date,day_of_week,transaction_time,category,subcategory,merchant,merchant_id,amount_krw,account_id,card_id,is_fixed,is_recurring,classify_source,confirm_status,exclude_tag,status,memo
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0172,SEED,EXPENSE,CARD,CARD,2026-08-11,화,07:30,교통,대중교통,서울교통공사,M-07,1700,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0173,SEED,EXPENSE,CARD,CARD,2026-08-11,화,13:34,식비,점심,백반집,M-08,9800,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0174,SEED,EXPENSE,CARD,CARD,2026-08-11,화,15:15,식비,카페,동네 카페,M-12,3500,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0175,SEED,EXPENSE,CARD,CARD,2026-08-12,수,07:50,주거·통신,구독,동영상 스트리밍,M-15,14400,,CARD-DEMO-001,true,true,MERCHANT_MAP,PENDING,NONE,NORMAL,자동 결제
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0176,SEED,EXPENSE,CARD,CARD,2026-08-12,수,08:33,식비,카페,프랜차이즈 카페,M-11,5400,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0177,SEED,EXPENSE,CARD,CARD,2026-08-12,수,08:44,교통,대중교통,서울교통공사,M-07,2850,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0178,SEED,EXPENSE,CARD,CARD,2026-08-12,수,12:41,식비,점심,구내식당,M-10,8100,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0179,SEED,EXPENSE,CARD,CARD,2026-08-13,목,08:34,식비,카페,동네 카페,M-12,3800,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0180,SEED,EXPENSE,CARD,CARD,2026-08-13,목,10:11,식비,편의점,GS25,M-09,2500,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0181,SEED,EXPENSE,CARD,CARD,2026-08-14,금,07:38,교통,대중교통,서울교통공사,M-07,3350,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,재택·절약일
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0182,SEED,EXPENSE,CARD,CARD,2026-08-14,금,12:19,식비,점심,백반집,M-08,9800,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0183,SEED,EXPENSE,WITHDRAW,ACCOUNT,2026-08-15,토,09:05,주거·통신,통신,휴대폰 요금,M-20,69700,ACC-DEMO-001,,true,true,MERCHANT_MAP,AUTO,NONE,NORMAL,월 정기 지출
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0184,SEED,EXPENSE,CARD,CARD,2026-08-15,토,11:31,식비,카페,동네 카페,M-12,4500,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0185,SEED,EXPENSE,CARD,CARD,2026-08-16,일,21:03,여가·문화,여가 활동,전시·체험,M-27,46700,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,주말 일정
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0186,SEED,EXPENSE,CARD,CARD,2026-08-16,일,21:13,사회·경조,모임,친구 모임,M-04,80000,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,약속·모임
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0187,SEED,EXPENSE,CARD,CARD,2026-08-17,월,07:56,교통,대중교통,서울교통공사,M-07,3200,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0188,SEED,EXPENSE,CARD,CARD,2026-08-17,월,11:02,식비,카페,편의점 커피,M-01,2100,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0189,SEED,EXPENSE,CARD,CARD,2026-08-17,월,11:45,식비,점심,백반집,M-08,10600,,CARD-DEMO-001,false,false,MERCHANT_MAP,PENDING,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0190,SEED,EXPENSE,CARD,CARD,2026-08-18,화,07:58,교통,대중교통,서울교통공사,M-07,1650,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0191,SEED,EXPENSE,CARD,CARD,2026-08-18,화,20:04,식비,저녁/외식,배달 음식,M-24,31300,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,저녁 식사
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0192,SEED,EXPENSE,CARD,CARD,2026-08-19,수,07:54,교통,대중교통,서울교통공사,M-07,2750,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0193,SEED,EXPENSE,CARD,CARD,2026-08-19,수,12:29,식비,점심,백반집,M-08,9600,,CARD-DEMO-001,false,false,USER,CONFIRMED,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0194,SEED,EXPENSE,WITHDRAW,ACCOUNT,2026-08-20,목,08:20,주거·통신,인터넷,인터넷 요금,M-23,34900,ACC-DEMO-001,,true,true,MERCHANT_MAP,AUTO,NONE,NORMAL,월 정기 지출
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0195,SEED,EXPENSE,CARD,CARD,2026-08-20,목,09:05,교통,대중교통,서울교통공사,M-07,3250,,CARD-DEMO-001,false,false,MERCHANT_MAP,PENDING,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0196,SEED,EXPENSE,CARD,CARD,2026-08-20,목,09:49,식비,편의점,세븐일레븐,M-37,9600,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0197,SEED,EXPENSE,CARD,CARD,2026-08-20,목,11:44,식비,점심,구내식당,M-10,9200,,CARD-DEMO-001,false,false,MODEL,PENDING,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0198,SEED,EXPENSE,CARD,CARD,2026-08-20,목,17:18,쇼핑,의류,다이소,M-39,47000,,CARD-DEMO-001,false,false,MERCHANT_MAP,PENDING,NONE,NORMAL,비정기 구매
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0199,SEED,EXPENSE,CARD,CARD,2026-08-21,금,09:11,교통,대중교통,서울교통공사,M-07,2600,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0200,SEED,EXPENSE,CARD,CARD,2026-08-21,금,12:31,식비,점심,분식집,M-14,6500,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0201,SEED,EXPENSE,WITHDRAW,ACCOUNT,2026-08-22,토,08:40,주거·통신,공과금,전기·가스 요금,M-25,77000,ACC-DEMO-001,,true,true,MODEL,PENDING,NONE,NORMAL,사용량에 따라 변동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0202,SEED,EXPENSE,CARD,CARD,2026-08-22,토,21:09,식비,저녁/외식,고깃집,M-13,51300,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,저녁 식사
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0203,SEED,EXPENSE,CARD,CARD,2026-08-23,일,15:44,식비,카페,편의점 커피,M-01,2600,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0204,SEED,EXPENSE,CARD,CARD,2026-08-23,일,23:03,교통,택시,서울 택시,M-03,25800,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0205,SEED,EXPENSE,CARD,CARD,2026-08-24,월,09:20,교통,대중교통,서울교통공사,M-07,3200,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0206,SEED,EXPENSE,CARD,CARD,2026-08-24,월,12:53,식비,점심,백반집,M-08,8700,,CARD-DEMO-001,false,false,USER,CONFIRMED,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0207,SEED,EXPENSE,CARD,CARD,2026-08-24,월,14:59,식비,카페,동네 카페,M-12,4600,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0208,SEED,EXPENSE,CARD,CARD,2026-08-25,화,09:19,교통,대중교통,서울교통공사,M-07,1800,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0209,SEED,EXPENSE,CARD,CARD,2026-08-25,화,12:00,식비,점심,백반집,M-08,9700,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0210,SEED,EXPENSE,CARD,CARD,2026-08-25,화,21:44,사회·경조,모임,급여일 저녁 약속,M-34,67000,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,급여일 소비
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0211,SEED,EXPENSE,CARD,CARD,2026-08-26,수,09:06,식비,카페,동네 카페,M-12,3800,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0212,SEED,EXPENSE,CARD,CARD,2026-08-26,수,09:19,교통,대중교통,서울교통공사,M-07,1900,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0213,SEED,EXPENSE,CARD,CARD,2026-08-26,수,19:25,교통,택시,서울 택시,M-03,18500,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0214,SEED,EXPENSE,CARD,CARD,2026-08-27,목,08:08,교통,대중교통,서울교통공사,M-07,1950,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0215,SEED,EXPENSE,CARD,CARD,2026-08-27,목,08:37,식비,카페,프랜차이즈 카페,M-11,4000,,CARD-DEMO-001,false,false,MERCHANT_MAP,PENDING,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0216,SEED,EXPENSE,CARD,CARD,2026-08-27,목,10:49,건강,약국,동네 약국,M-42,60000,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,건강 관련 지출
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0217,SEED,EXPENSE,CARD,CARD,2026-08-27,목,11:33,식비,점심,구내식당,M-10,8900,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0218,SEED,EXPENSE,CARD,CARD,2026-08-28,금,08:50,교통,대중교통,서울교통공사,M-07,1550,,CARD-DEMO-001,false,false,USER,CONFIRMED,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0219,SEED,EXPENSE,CARD,CARD,2026-08-28,금,12:05,식비,점심,백반집,M-08,9500,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0220,SEED,EXPENSE,CARD,CARD,2026-08-28,금,18:22,식비,편의점,GS25,M-09,11400,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0221,SEED,EXPENSE,CARD,CARD,2026-08-29,토,21:32,식비,편의점,세븐일레븐,M-37,3300,,CARD-DEMO-001,false,false,USER,CONFIRMED,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0222,SEED,EXPENSE,CARD,CARD,2026-08-31,월,07:49,교통,대중교통,서울교통공사,M-07,1500,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0223,SEED,EXPENSE,CARD,CARD,2026-08-31,월,12:11,식비,점심,분식집,M-14,7700,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0224,SEED,EXPENSE,CARD,CARD,2026-08-31,월,20:50,식비,저녁/외식,닭갈비집,M-32,28000,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,저녁 식사
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0225,SEED,EXPENSE,CARD,CARD,2026-09-01,화,08:13,교통,대중교통,서울교통공사,M-07,1950,,CARD-DEMO-001,false,false,USER,CONFIRMED,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0226,SEED,EXPENSE,CARD,CARD,2026-09-01,화,13:41,식비,점심,분식집,M-14,7200,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0227,SEED,EXPENSE,CARD,CARD,2026-09-01,화,14:06,식비,카페,프랜차이즈 카페,M-11,5700,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0228,SEED,EXPENSE,CARD,CARD,2026-09-01,화,21:13,식비,저녁/외식,닭갈비집,M-32,25100,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,저녁 식사
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0229,SEED,EXPENSE,CARD,CARD,2026-09-01,화,21:27,사회·경조,모임,동료 모임,M-17,40000,,CARD-DEMO-001,false,false,MERCHANT_MAP,PENDING,NONE,NORMAL,약속·모임
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0230,SEED,EXPENSE,CARD,CARD,2026-09-02,수,08:14,교통,대중교통,서울교통공사,M-07,2200,,CARD-DEMO-001,false,false,MERCHANT_MAP,PENDING,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0231,SEED,EXPENSE,CARD,CARD,2026-09-02,수,12:49,식비,편의점,GS25,M-09,5800,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0232,SEED,EXPENSE,CARD,CARD,2026-09-02,수,13:05,식비,점심,분식집,M-14,9000,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0233,SEED,EXPENSE,CARD,CARD,2026-09-02,수,16:12,식비,카페,편의점 커피,M-01,3000,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0234,SEED,EXPENSE,CARD,CARD,2026-09-03,목,08:06,교통,대중교통,서울교통공사,M-07,1950,,CARD-DEMO-001,false,false,MERCHANT_MAP,AUTO,NONE,NORMAL,통학·이동
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0235,SEED,EXPENSE,CARD,CARD,2026-09-03,목,11:45,식비,점심,샐러드 가게,M-21,11400,,CARD-DEMO-001,false,false,MODEL,AUTO,NONE,NORMAL,평일 점심
P-DEMO-001,김하늘,28,SSAFY 교육생,서울 관악구,월 300~350만원,USR-DEMO-001,TX-DEMO-0236,SEED,EXPENSE,CARD,CARD,2026-09-03,목,19:10,여가·문화,헬스장,동네 헬스장,M-31,50000,,CARD-DEMO-001,true,true,MERCHANT_MAP,AUTO,NONE,NORMAL,월 정기 결제
